"EventId","Station","SampleDate","SampleTime","Longitude","CHLA","DIN","DO","DOC","DON","DOP","FCOLI_C","FSS","KD","NH4F","NO23F","NO2F","NO3F","PC","PH","PHEO","PN","PO4F","PP","SALINITY","SECCHI","SIF","SIGMA_T","SPCOND","TDN","TDP","TN","TON","TP","TSS","TURB_NTU","VSS","WTEMP"
30018,"TF5.6","2013-03-05","12:00:00",-76.99057,3.45,0.836,11.22,NA,0.201,0.009,25,28,NA,0.192,0.644,0.016,0.628,0.78,7.6,2.3,0.099,0.013,0.0332,NA,0.4,NA,NA,165,1.037,0.022,NA,NA,0.0552,34,32.4,NA,6.88
30020,"TF5.5A","2013-03-05","12:30:00",-77.1284,4.57,0.644,11.4,NA,0.177,NA,75,21,NA,0.139,0.505,0.01,0.495,1.05,7.75,1.93,0.086,0.009,0.0326,NA,0.4,NA,NA,193,0.821,0.018,NA,NA,0.0506,26,18.6,NA,7.39
30021,"TF5.5","2013-03-05","13:00:00",-77.23283,3.28,0.52,11.31,NA,0.241,NA,150,172,NA,0.137,0.383,0.009,NA,1.1,7.68,2.03,0.148,0.009,0.0356,NA,0.4,3.9719,NA,187,0.761,0.018,NA,NA,0.0536,202,123,NA,7.71
30134,"LE5.1","2013-03-20","09:20:00",-76.64833,3.7,0.623,10.71,NA,0.255,0.005,25,21,NA,0.133,0.49,0.01,0.48,0.861,7.8,3.14,0.112,0.015,0.0391,1.27,0.4,NA,0.84549,2469,0.878,0.02,NA,NA,0.0591,25,23.3,NA,9.03
30142,"RET5.2","2013-03-20","09:45:00",-76.78219,4.59,0.487,11.04,4.18,0.239,0.011,25,37,4.2256,0.095,0.392,0.008,NA,1.58,7.7,4.68,0.172,0.013,0.0572,0.1,0.3,3.7383,-0.0541,216,0.726,0.024,NA,NA,0.0812,42,36.1,NA,8.71
30203,"LE5.1","2013-04-02","10:50:00",-76.64833,2.99,0.427,10.68,NA,0.225,0.002,25,31,NA,0.099,0.328,0.004,NA,0.468,7.67,2.85,0.064,0.014,0.0533,1.95,0.3,NA,1.28128,3688,0.652,0.016,NA,NA,0.0693,37,29.2,NA,10.17
30206,"RET5.2","2013-04-02","11:20:00",-76.78219,3.42,0.402,10.95,3.81,0.21,0.007,25,31,5.2275,0.073,0.329,0.005,NA,1.89,7.71,2.82,0.248,0.014,0.0532,0.32,0.2,3.1308,0.02145,610,0.612,0.021,NA,NA,0.0742,36,34.1,NA,9.94
30212,"TF5.6","2013-04-02","12:00:00",-76.99057,4.16,0.46,11.09,NA,0.187,0.009,25,23,NA,0.091,0.369,0.007,NA,0.859,7.55,2.79,0.079,0.01,0.033,NA,0.5,NA,NA,151,0.647,0.019,NA,NA,0.052,27,22,NA,9.63
30214,"TF5.5A","2013-04-02","12:25:00",-77.1284,11.2,0.4,11.42,NA,0.181,NA,25,22,NA,0.077,0.323,0.006,NA,1.12,7.69,3.95,0.131,0.005,0.0362,NA,0.4,NA,NA,169,0.581,0.011,NA,NA,NA,27,21.4,NA,11.12
30215,"TF5.5","2013-04-02","12:50:00",-77.23283,6.82,0.372,11.23,3.07,0.169,NA,25,17,2.6521,0.08,0.292,0.006,NA,0.9,7.67,1.77,0.087,0.006,0.0273,NA,0.7,3.5514,NA,166,0.541,0.012,0.628,0.256,NA,20,14.7,NA,11.24
30602,"LE5.1","2013-05-09","10:20:00",-76.64833,6.59,0.113,8.51,NA,0.207,0,25,30,NA,0.019,0.094,0.002,0.0925,0.79,7.73,5.81,0.064,0.018,0.0469,0.55,0.3,NA,-0.97492,1102,0.32,0.018,NA,NA,0.0649,34,32.5,NA,18.3
30604,"RET5.2","2013-05-09","10:45:00",-76.78219,9.86,0.239,8.78,3.4,0.212,0.005,25,18,NA,0.035,0.204,0.008,NA,1.07,7.74,4.27,0.119,0.015,0.0418,0.09,0.5,1.8224,-1.3511,188,0.451,0.02,NA,NA,0.0618,21,19.5,NA,18.42
30610,"TF5.6","2013-05-09","11:50:00",-76.99057,7.24,0.311,NA,NA,0.2,NA,25,8,NA,0.078,0.233,0.01,0.223,1.18,8.03,2.5,0.152,0.007,0.0293,NA,0.6,NA,NA,154,0.511,0.012,NA,NA,NA,12,9.66,NA,18.88
30611,"TF5.5A","2013-05-09","12:30:00",-77.1284,9.26,0.272,NA,NA,0.196,NA,25,11,NA,0.09,0.182,0.008,NA,0.908,7.91,2.9,0.119,0.007,0.0282,NA,0.5,NA,NA,172,0.468,0.011,NA,NA,NA,14,10.1,NA,18.63
30612,"TF5.5","2013-05-09","12:50:00",-77.23283,4.16,0.248,NA,3.71,0.211,NA,375,19,NA,0.056,0.192,0.005,NA,0.89,7.83,1.84,0.101,0.009,0.0362,NA,0.3,3.0841,NA,137,0.459,0.016,NA,NA,0.0522,23,25.4,NA,17.76
30905,"LE5.1","2013-06-06","09:55:00",-76.64833,3.74,0.262,7.25,NA,0.203,0.001,25,18,NA,0.02,0.242,0.003,NA,0.753,7.56,2.95,0.095,0.027,0.0318,2.94,0.5,NA,-0.659,5450,0.465,0.028,NA,NA,0.0598,22,18.8,NA,24.96
30907,"RET5.2","2013-06-06","10:20:00",-76.78219,5.27,0.234,7.53,3.77,0.206,0.008,25,28,4.0094,0.025,0.209,0.003,NA,1.2,7.6,6.14,0.162,0.022,0.0463,0.3,0.4,2.38318,-2.62765,624,0.44,0.03,0.602,0.368,0.0763,34,32.4,NA,24.85
30916,"TF5.6","2013-06-06","12:30:00",-76.99057,14.2,NA,7.55,NA,NA,0.006,25,21,NA,0.008,0.229,0.006,NA,1.21,7.74,6,0.138,0.012,0.0342,NA,0.3,NA,NA,154,0.444,0.018,NA,NA,0.0522,28,20.5,NA,25.24
30918,"TF5.5A","2013-06-06","13:00:00",-77.1284,38.3,NA,8.19,NA,NA,NA,25,17,NA,0.009,0.01,0.002,0.008,2.21,8.33,14.6,0.343,0.004,0.064,NA,0.5,NA,NA,182,0.224,0.013,0.567,NA,NA,24,15.5,NA,26.17
30919,"TF5.5","2013-06-06","13:30:00",-77.23283,43.5,0.069,8.01,2.97,0.208,NA,25,20,NA,0.024,0.045,0.004,NA,1.84,8.25,16.4,0.308,0.003,0.0548,NA,0.5,1.91589,NA,197,0.277,0.012,0.585,0.516,NA,28,17.4,NA,26.28
45994,"RET5.2","2013-01-08","10:45:00",-76.78219,11.8,0.262,12.21,NA,0.262,NA,25,15,1.896,0.025,0.237,0.002,NA,1.48,8.03,2.98,0.205,0.006,0.0463,5.34,0.6,1.3551,4.20704,9530,0.524,0.011,0.729,0.467,NA,20,11.1,NA,6.92
46000,"TF5.6","2013-01-08","11:45:00",-76.99057,2.47,0.649,11.1,NA,0.265,0.003,25,17,NA,0.226,0.423,0.004,NA,0.95,7.72,2.71,0.095,0.014,0.0338,1.3,0.5,NA,1.02185,2500,0.914,0.017,NA,NA,0.0508,21,20.6,NA,6.53
46002,"TF5.5A","2013-01-08","12:15:00",-77.1284,15.4,0.576,11.88,NA,0.301,-0.003,25,20,NA,0.207,0.369,0.009,NA,1.26,7.8,8.37,0.192,0.013,0.04,NA,0.4,NA,NA,413,0.877,0.01,NA,NA,0.05,26,19.8,NA,6.23
46005,"TF5.5","2013-01-08","12:40:00",-77.23283,9.7,0.605,11.6,NA,0.219,0.004,25,14,NA,0.275,0.33,0.012,0.318,1.19,7.68,5.03,0.175,0.014,0.0376,NA,0.6,2.6168,NA,302,0.824,0.018,NA,NA,0.0556,20,18.6,NA,6.19
46018,"LE5.1","2013-01-08","10:15:00",-76.64833,14.9,NA,12.57,NA,NA,NA,25,6,NA,0.006,0.082,0.002,NA,1.25,8.21,0.87,0.165,0.006,0.029,10.3,1.4,NA,8.13303,17615,0.327,0.01,0.492,NA,NA,11,3.54,NA,6.83
46185,"TF5.6","2013-02-05","12:10:00",-76.99057,2.51,0.552,11.11,NA,0.258,0.014,200,39,NA,0.116,0.436,0.008,NA,1.39,7.55,1.81,0.109,0.012,0.088,NA,0.1,NA,NA,138,0.81,0.026,0.89175,0.33975,0.114,42,71.9,NA,6.57
46186,"TF5.5","2013-02-05","13:00:00",-77.23283,2.24,0.479,12.14,NA,0.269,0.011,325,47,NA,0.077,0.402,0.006,NA,1.59,7.69,1.38,0.151,0.013,0.0775,NA,0.1,3.4579,NA,106,0.748,0.024,NA,NA,0.1015,51,75.6,NA,6.2
46206,"TF5.5A","2013-02-05","12:36:00",-77.1284,2.7,0.543,11.63,NA,0.29,0.013,450,71,NA,0.143,0.4,0.007,NA,1.87,7.68,2.61,0.25,0.012,0.0886,NA,0.1,NA,NA,135,0.833,0.025,NA,NA,0.1136,82,96.5,NA,6.3
394237,"LE5.1","2013-07-15","10:50:00",-76.64833,25.9,0.0155,7.52,3.68,0.235,0.004,25,32,NA,0.006,0.0095,0.002,0.0075,2.015,7.92,11.1,0.3165,0.016,0.07075,0.33,0.3,NA,-3.76341,694,0.2485,0.02,0.565,0.55,0.09075,40,32.6,8,29.06
394250,"RET5.2","2013-07-15","11:25:00",-76.78219,33.5,0.083,8.02,4.19,0.25,0.008,25,16,3.0353,0.005,0.078,0.007,0.071,2.5,7.95,9.09,0.416,0.008,0.0553,0.08,0.5,2.2897,-3.84884,172,0.334,0.016,0.75,NA,0.0713,23,15.8,7,28.71
394266,"TF5.5","2013-07-18","13:00:00",-77.23283,17.9,0.288,7.82,5.97,0.338,0.014,25,10,NA,0.017,0.271,0.007,0.264,1.82,7.57,5.76,0.319,0.006,0.0475,NA,0.4,4.4393,NA,127,0.626,0.02,0.945,0.657,0.0675,16,17,6,29.32
394267,"TF5.5A","2013-07-18","12:35:00",-77.1284,20,0.245,8.13,NA,0.364,0.014,25,13,NA,0.015,0.23,0.007,0.223,1.44,7.62,7.34,0.239,0.006,0.0424,NA,0.4,NA,NA,119,0.609,0.02,NA,NA,0.0624,19,20.1,6,29.38
394268,"TF5.6","2013-07-18","12:00:00",-76.99057,24.9,0.219,9.49,NA,0.24,0.011,25,9,NA,0.005,0.214,0.008,0.206,2,8.52,11,0.249,0.007,0.0326,NA,0.5,NA,NA,152,0.461,0.018,NA,NA,0.0506,14,12.8,5,29.84
394409,"LE5.1","2013-10-01","10:00:00",-76.64833,3.56,0.202,7.46,NA,0.242,-0.002,25,20,NA,0.01,0.192,0.061,0.131,0.507,7.68,0.79,0.05,0.042,0.0159,9.72,0.9,NA,5.24892,16526,0.444,0.04,NA,NA,0.0559,24,5.54,4,21.86
394410,"LE5.1","2013-11-06","09:55:00",-76.64833,2.53,0.285,9.46,NA,0.201,-0.001,25,7,NA,0.029,0.256,0.008,0.248,0.408,7.76,1.04,0.062,0.035,0.014,7.9,0.9,NA,5.17221,13616,0.486,0.034,NA,NA,0.048,10,7.23,3,15.56
394411,"LE5.1","2013-12-03","09:50:00",-76.64833,4.04,0.223,11.22,NA,0.24,0.004,25,7,NA,0.009,0.214,0.002,0.212,0.523,7.88,0.91,0.081,0.022,0.0175,8.3,1.1,NA,6.40721,14340,0.465,0.026,NA,NA,0.0435,9,6.63,2,8.66
394443,"RET5.2","2013-10-01","10:30:00",-76.78219,6.47,0.195,7.6,4.36,0.256,0.0015,25,17,1.8595,0.015,0.18,0.048,0.132,0.83,7.67,2.665,0.101,0.033,0.0242,5.81,0.8,1.4486,2.34225,10346,0.451,0.0345,NA,NA,0.0587,21.5,9.555,4.5,21.61
394444,"RET5.2","2013-11-06","10:20:00",-76.78219,4.15,0.312,9.37,NA,0.233,0,25,15,NA,0.041,0.271,0.003,0.268,0.693,7.68,2.13,0.103,0.026,0.0208,4.61,0.6,1.3551,2.69243,8269,0.545,0.026,NA,NA,0.0468,18,12.6,3,15.23
394445,"RET5.2","2013-12-03","10:15:00",-76.78219,4.24,0.268,11.2,NA,0.246,0.003,25,23,2.848,0.016,0.252,0.002,0.2505,3.24,7.79,2.85,0.413,0.016,0.0336,4.2,0.7,1.028,3.20813,7590,0.514,0.019,0.927,0.659,0.0526,26,20,3,8.35
394488,"TF5.5","2013-10-01","12:25:00",-77.23283,50.3,0.072,8.62,4.29,0.275,0.003,25,16,NA,0.019,0.053,0.002,0.051,2.76,8.34,19.8,0.449,0.004,0.0615,NA,0.5,0.8411,NA,284,0.347,0.007,0.796,0.724,NA,24,16.4,8,22.02
394489,"TF5.5","2013-11-05","13:20:00",-77.23283,40.6,0.27,10.45,NA,0.219,0.003,200,26,NA,0.03,0.24,0.007,0.233,2.53,8.3,18,0.425,0.003,0.0515,NA,0.3,0.7009,NA,319,0.489,0.006,0.914,0.644,NA,35,20.4,9,15.08
394490,"TF5.5","2013-12-03","12:40:00",-77.23283,4.29,0.432,10.98,NA,0.2205,0.011,300,29,NA,0.119,0.313,0.008,0.305666666666667,1.28,7.61,3.34,0.168,0.0095,0.0447,NA,0.3,3.50465,NA,201,0.6525,0.0205,NA,NA,0.0667,35,33.2,6,7.23
394491,"TF5.5A","2013-10-01","12:00:00",-77.1284,37.9,0.016,8.53,NA,0.31,0.002,25,14,NA,0.007,0.009,0.002,0.007,2.2,8.33,15.7,0.346,0.006,0.0494,NA,0.5,NA,NA,263,0.328,0.008,0.674,0.6585,NA,20,12.2,6,21.86
394492,"TF5.5A","2013-11-05","12:55:00",-77.1284,26.2,0.236,10.03,NA,0.23,0.003,25,21,NA,0.008,0.228,0.002,0.226,1.93,8.22,14.9,0.326,0.003,0.0449,NA,0.4,NA,NA,332,0.468,0.006,0.794,NA,NA,28,14.5,7,15.3
394493,"TF5.5A","2013-12-03","12:15:00",-77.1284,7.39,0.397,10.49,NA,0.213,0.011,100,37,NA,0.144,0.253,0.006,0.247,1.42,7.71,7.53,0.236,0.006,0.0408,NA,0.3,NA,NA,275,0.61,0.017,NA,NA,0.0578,44,31.3,7,7.69
394494,"TF5.6","2013-10-01","11:30:00",-76.99057,5.09,0.189,6.5,NA,0.24,0,25,6,NA,0.024,0.165,0.002,0.163,0.982,7.58,4.25,0.072,0.016,0.0229,0.6,0.6,NA,-1.73986,1256,0.429,0.016,NA,NA,0.0389,10,8.87,4,22.13
394495,"TF5.6","2013-11-05","12:30:00",-76.99057,3.1,0.373,8.22,NA,0.232,0.001,50,20,NA,0.041,0.332,0.004,0.328,0.972,7.58,5.15,0.114,0.015,0.0273,1,0.4,NA,-0.1785,1873,0.605,0.016,NA,NA,0.0433,25,17.2,5,15.74
394496,"TF5.6","2013-12-03","11:50:00",-76.99057,2.44,0.324,9.96,NA,0.266,0.009,25,27,NA,0.119,0.205,0.003,0.202,1.19,7.8,6.42,0.151,0.008,0.0363,NA,0.3,NA,NA,490,0.59,0.017,NA,NA,0.0533,33,22.6,6,8.32
394551,"LE5.1","2014-02-04","10:30:00",-76.64833,2.4,0.53,13.12,NA,0.192,0.002,NA,34,NA,0.122,0.408,0.005,0.403,1.07,7.61,2.77,0.147,0.013,0.0488,2.9,0.4,NA,2.37076,5414,0.722,0.015,NA,NA,0.0638,38,36.5,4,3.33
394552,"LE5.1","2014-03-19","10:25:00",-76.64833,3.17,0.458,11.58,NA,0.175,0.007,25,22,NA,0.071,0.387,0.004,0.383,0.892,7.73,3.14,0.168,0.02,0.0378,2.01,0.5,NA,1.53449,3785,0.633,0.027,0.801,0.343,0.0648,27,23,5,7.52
394553,"LE5.1","2014-04-01","09:55:00",-76.64833,6.48,0.351,11.58,NA,0.185,0.011,25,32,NA,0.017,0.334,0.002,0.332,1.42,7.86,4.4,0.18,0.014,0.0531,0.58,0.4,NA,0.19499,1160,0.536,0.025,0.716,0.365,0.0781,38,41.3,6,10.28
394554,"LE5.1","2014-05-06","10:30:00",-76.64833,23.7,0.192,9.88,NA,0.17,0.007,25,21,NA,0.005,0.187,0.007,0.18,1.55,8.05,9,0.295,0.003,0.0417,0.09,0.5,NA,-1.40661,198,0.362,0.01,0.657,NA,NA,24,17.7,3,18.71
394601,"RET5.2","2014-02-04","11:00:00",-76.78219,1.42,0.569,13.26,NA,0.22,0.004,125,68,11.2445,0.122,0.447,0.006,0.441,2.42,7.54,4.49,0.29,0.018,0.0845,0.36,0.2,4.2991,0.31397,748,0.789,0.022,NA,NA,0.1065,76,74.1,8,2.59
394602,"RET5.2","2014-03-19","10:50:00",-76.78219,9.63,0.478,12.02,2.68,0.101,0,50,73,3.8914,0.041,0.437,0.004,0.433,1.67,7.77,6.68,0.191,0.017,0.0646,0.11,0.4,3.3645,0.06519,233,0.579,0.017,0.77,0.292,0.0816,83,66.4,10,6.76
394603,"RET5.2","2014-04-01","10:25:00",-76.78219,19.5,0.303,12.11,2.33,0.165,0.004,NA,24,2.744,0.01,0.293,0.003,0.29,1.47,8.05,6.39,0.199,0.007,0.0489,0.1,0.5,2.4766,-0.15165,210,0.468,0.011,0.667,0.364,NA,28,13.1,4,9.94
394604,"RET5.2","2014-05-06","10:55:00",-76.78219,14.8,0.265,9.14,4.34,0.205,0.009,25,11,2.8939,0.029,0.236,0.009,0.227,0.949,7.71,5.52,0.166,0.005,0.0325,0.07,0.5,2.8037,-1.3007,147,0.47,0.014,0.636,0.371,NA,14,13.5,3,18.07
394663,"TF5.5","2014-01-15","13:45:00",-77.23283,1.5,0.424,12.3,NA,0.24,0.012,775,28,NA,0.078,0.346,0.002,0.344,1.07,7.5,0.2,0.122,0.013,0.049,NA,0.2,4.7664,NA,100,0.664,0.025,NA,NA,0.074,36,46.6,8,5.48
394664,"TF5.5","2014-02-04","13:30:00",-77.23283,1.62,0.62,13.04,NA,0.124,0.005,200,16,NA,0.102,0.518,0.006,0.512,0.688,7.69,0.1,0.03,0.014,0.0223,NA,0.6,4.6262,NA,224,0.744,0.019,0.7665,0.1465,0.0413,18,11.9,2,4.53
394665,"TF5.5","2014-04-01","13:15:00",-77.23283,6.68,0.295,10.08,3.28,0.211,0.006,250,11,NA,0.043,0.252,0.005,0.247,0.812,7.5,1.76,0.079,0.008,0.0234,NA,0.7,3.2243,NA,162,0.506,0.014,NA,NA,NA,13,11,2,11.2
394666,"TF5.5","2014-05-06","13:20:00",-77.23283,3.17,0.337,8.44,5.32,0.273,0.017,75,17,3.5335,0.058,0.279,0.008,0.271,0.753,8.04,0.71,0.064,0.011,0.0292,NA,0.3,4.2523,NA,79,0.61,0.028,NA,NA,0.0572,22,28.1,5,17.77
394667,"TF5.5A","2014-01-15","13:10:00",-77.1284,1.55,0.42,12.29,NA,0.242,0.012,400,32,NA,0.076,0.344,0.002,0.342,1.04,7.37,0.62,0.071,0.012,0.054,NA,0.2,NA,NA,99,0.662,0.024,NA,NA,0.078,39,47.3,7,5.57
394668,"TF5.5A","2014-02-04","13:00:00",-77.1284,2.46,0.794,12.89,NA,0.158,0.004,250,19,NA,0.26,0.534,0.007,0.527,1.26,7.54,1.04,0.067,0.012,0.038,NA,NA,NA,NA,214,0.952,0.016,NA,NA,0.054,21,19.3,2,3.79
394669,"TF5.5A","2014-04-01","12:30:00",-77.1284,6.64,0.303,10.35,NA,0.193,0.005,25,7,NA,0.052,0.251,0.005,0.246,0.878,7.69,1.37,0.101,0.008,0.0249,NA,1,NA,NA,178,0.496,0.013,NA,NA,NA,10,7.45,3,11.11
394670,"TF5.5A","2014-05-06","12:50:00",-77.1284,4.31,0.368,8.47,NA,0.275,0.019,100,12,NA,0.074,0.294,0.009,0.285,0.689,8.11,0.95,0.068,0.01,0.0256,NA,0.3,NA,NA,87,0.643,0.029,NA,NA,0.0546,13,23.4,1,18.04
394671,"TF5.6","2014-01-15","12:30:00",-76.99057,1.64,0.592,12.2,NA,0.169,0.008,100,16,NA,0.133,0.459,0.004,0.455,0.898,7.5,0.89,0.075,0.012,0.0336,NA,0.4,NA,NA,137,0.761,0.02,NA,NA,0.0536,21,20.6,5,5.39
394672,"TF5.6","2014-02-04","12:25:00",-76.99057,2.33,0.675,12.92,NA,0.142,0.008,25,27,NA,0.158,0.517,0.006,0.511,1.07,7.53,2.38,0.06,0.013,0.0452,NA,0.3,NA,NA,171,0.817,0.021,NA,NA,0.0662,29,29.4,2,2.09
394673,"TF5.6","2014-04-01","12:05:00",-76.99057,9.49,0.28,10.82,NA,0.179,0.004,25,8,NA,0.023,0.257,0.005,0.252,0.982,7.75,4.04,0.116,0.005,0.026,NA,0.8,NA,NA,176,0.459,0.009,NA,NA,NA,10,6.63,2,10.37
394674,"TF5.6","2014-05-06","12:15:00",-76.99057,3.36,0.348,7.82,NA,0.253,0.018,50,12,NA,0.08,0.268,0.009,0.259,0.643,7.8,1,0.059,0.01,0.023,NA,0.4,NA,NA,88,0.601,0.028,NA,NA,0.051,14,21.8,2,17.58
394703,"LE5.1","2014-06-03","10:30:00",-76.64833,9.56,0.198,7.52,NA,0.2,0.003,25,20,NA,0.022,0.176,0.002,0.1745,1.22,7.54,7.55,0.164,0.017,0.0469,0.69,0.3,NA,-2.05388,1383,0.398,0.02,0.562,0.364,0.0669,24,28.7,4,23.74
394716,"RET5.2","2014-06-03","11:00:00",-76.78219,20.7,0.144,8.94,5.26,0.207,0.008,25,22,NA,0.039,0.105,0.002,0.1035,1.9,7.85,13.3,0.295,0.008,0.1792,0.07,0.3,1.8692,-2.37236,156,0.351,0.016,NA,0.5275,0.1952,26,24.3,4,23.11
394731,"TF5.5","2014-06-03","12:50:00",-77.23283,16.8,0.249,9.21,2.96,0.15,0.005,25,11,3.964,0.007,0.242,0.006,0.236,1.62,8.19,8.86,0.151,0.005,0.041,NA,0.4,3.7383,NA,163,0.401,0.01,NA,NA,NA,14,9.1,3,24.98
394732,"TF5.5A","2014-06-03","12:30:00",-77.1284,25,0.183,9.59,NA,0.18,0.006,25,13,NA,0.008,0.175,0.008,0.167,2.01,8.34,11.3,0.261,0.004,0.0452,NA,0.4,NA,NA,154,0.362,0.01,NA,NA,NA,17,15.4,4,24.33
394733,"TF5.6","2014-06-03","12:00:00",-76.99057,9.18,0.373,6.9,NA,0.201,0.007,25,13,NA,0.039,0.334,0.013,0.321,1.06,7.33,6.43,0.089,0.013,0.0312,NA,0.6,NA,NA,114,0.574,0.02,NA,NA,0.0512,16,15.5,3,23.85
394790,"LE5.1","2014-07-01","09:30:00",-76.64833,7.87,0.101,6.64,NA,0.246,0.001,25,19,NA,0.014,0.087,0.005,0.082,1.04,7.52,5.43,0.158,0.02,0.052,2.97,0.4,NA,-1.59388,5533,0.347,0.021,0.505,0.404,0.073,25,20.1,6,28.42
394791,"LE5.1","2014-08-05","10:40:00",-76.64833,53,0.103,6.92,NA,0.198,-0.001,25,15,NA,0.023,0.08,0.06,0.02,0.687,7.65,15.8,0.112,0.031,0.0217,6.5,0.7,NA,1.53142,11461,0.301,0.03,NA,NA,0.0517,22,8.34,7,26.77
394792,"LE5.1","2014-09-03","10:15:00",-76.64833,5.43,0.06,7.24,NA,0.246,0.007,25,16,NA,0.013,0.047,0.028,0.019,0.559,7.65,2.3,0.067,0.025,0.0215,7.33,0.9,NA,1.75766,12843,0.306,0.032,NA,NA,0.0535,22,9.02,6,28.14
394828,"RET5.2","2014-07-01","10:00:00",-76.78219,11.1,0.05,6.62,4.31,0.237,0.003,25,24,2.8355,0.015,0.035,0.005,0.03,1.16,7.51,6.67,0.19,0.016,0.052,0.72,0.3,0.514,-3.10337,1441,0.287,0.019,0.477,0.427,0.071,32,23.1,8,27.79
394829,"RET5.2","2014-08-05","11:10:00",-76.78219,25,0.082,6.91,4.02,0.219,0,25,14,2.2893,0.024,0.058,0.039,0.019,0.898,7.58,4.42,0.129,0.022,0.0313,3.16,0.5,1.1682,-0.9031,5839,0.301,0.022,NA,NA,0.0533,19,11.9,5,26.49
394830,"RET5.2","2014-09-03","10:45:00",-76.78219,7.58,0.073,7.2,3.96,0.241,0.006,25,18,2.1149,0.018,0.055,0.026,0.029,0.836,7.59,4.69,0.137,0.018,0.0324,4.29,0.4,1.3084,-0.43729,7759,0.314,0.024,NA,NA,0.0564,24,10.9,6,27.85
394873,"TF5.5","2014-07-01","13:40:00",-77.23283,48.8,0.011,10.07,3.64,0.24,0.005,25,15,2.8273,0.005,0.006,0.004,0.002,2.98,8.93,17.7,0.449,0.004,0.0676,NA,0.7,1.028,NA,227,0.253,0.009,0.702,NA,NA,24,12.4,9,30.04
394874,"TF5.5","2014-08-05","13:15:00",-77.23283,14.8,0.012,13.63,4.04,0.28,0.004,25,10,2.9155,0.006,0.006,0.005,0.001,2.84,9.36,7.87,0.468,0.006,0.0549,NA,0.6,0.0935,NA,247,0.288,0.01,0.756,NA,NA,18,10.8,8,28.37
394875,"TF5.5","2014-09-03","12:34:00",-77.23283,53.5,0.019,8.68,3.92,0.26,0.006,25,14,2.9025,0.012,0.007,0.002,0.005,3.16,8.65,18,0.503,0.002,0.0663,NA,0.5,0.5607,NA,343,0.278,0.008,0.781,0.7625,NA,21,13.1,7,29.35
394876,"TF5.5A","2014-07-01","12:50:00",-77.1284,42.8,0.012,7.81,NA,0.25,0.005,25,14,NA,0.007,0.005,0.004,0.001,2.87,8.46,17.7,0.459,0.005,0.078,NA,0.5,NA,NA,217,0.257,0.01,0.716,NA,NA,22,12.5,8,29.02
394877,"TF5.5A","2014-08-05","12:20:00",-77.1284,2.47,0.012,13.66,NA,0.25,0.004,25,7,NA,0.006,0.006,0.005,0.001,3.25,9.18,0.1,0.586,0.008,0.0703,NA,0.6,NA,NA,236,0.266,0.012,0.852,NA,NA,15,7.36,8,27.32
394878,"TF5.5A","2014-09-03","12:05:00",-77.1284,22.4,0.09,8.89,NA,0.262,0.008,25,8,NA,0.015,0.075,0.007,0.068,1.59,8.75,8.2,0.171,0.006,0.0406,NA,0.5,NA,NA,344,0.352,0.014,NA,NA,NA,15,7.91,7,28.76
394879,"TF5.6","2014-07-01","12:15:00",-76.99057,25.9,0.014,7.28,NA,0.23,0.004,25,6,NA,0.008,0.006,0.004,0.002,1.56,7.85,10.2,0.238,0.01,0.0401,NA,1,NA,NA,193,0.243,0.014,NA,NA,NA,11,6.49,5,29
394880,"TF5.6","2014-08-05","11:50:00",-76.99057,4.06,0.049,10.13,NA,0.232,0.003,25,9,NA,0.015,0.034,0.009,0.025,1.73,8.14,0.9,0.317,0.016,0.0318,NA,0.6,NA,NA,403,0.281,0.019,0.598,0.549,0.0508,14,10.3,5,27.42
394881,"TF5.6","2014-09-03","11:35:00",-76.99057,19.6,0.092,6.32,NA,0.288,0.013,25,8,NA,0.014,0.078,0.007,0.071,1.56,7.8,7.56,0.161,0.006,0.037,0.5,0.5,NA,-3.38005,1109,0.38,0.019,NA,NA,0.056,12,9.7,4,28.18
394923,"LE5.1","2014-10-07","10:30:00",-76.64833,6.51,0.105,8.32,NA,0.23,0.005,NA,16,NA,0.007,0.098,0.035,0.063,0.777,7.86,2.8,0.062,0.034,0.0294,9.09,0.7,NA,4.91648,15539,0.334,0.039,NA,NA,0.0684,19,10.3,3,21.25
394924,"LE5.1","2014-11-04","10:10:00",-76.64833,2.51,0.154,9.53,NA,0.247,0.003,25,9,NA,0.025,0.129,0.006,0.123,0.722,7.9,1.38,0.088,0.034,0.0192,10.23,1,NA,7.19802,17273,0.401,0.037,NA,NA,0.0562,11,7.08,2,14.19
394925,"LE5.1","2014-12-03","10:00:00",-76.64833,2.575,0.1415,11.05,NA,0.2095,0.0045,25,12.5,NA,0.022,0.1195,0.002,0.118,0.3335,7.89,0.505,0.0445,0.02,0.0116,11.31,1.5,NA,8.69454,19062,0.351,0.0245,NA,0.283125,0.0361,19,4.39,6.5,9.37
394959,"RET5.2","2014-10-07","10:50:00",-76.78219,7.55,0.128,8.16,4.05,0.25,0.006,25,24,2.0371,0.008,0.12,0.039,0.081,0.981,7.78,4.58,0.09,0.026,0.0381,6.25,0.4,1.6822,2.82842,10985,0.375,0.032,NA,NA,0.0701,30,16.4,6,20.95
